epoch,episode,reward
509,8,-0.2534600936858995
509,9,-1.849787644855891
510,0,-0.22562834696074902
510,1,-0.08301809861972527
510,2,-1.6875419832596088
510,3,-2.3746876301565423
510,4,-3.1391778059373707
510,5,-0.2477866327575051
510,6,-0.05799305367381108
510,7,-2.3760573618658536
510,8,-0.6249695503035845
510,9,-1.7647067637349882
511,0,-0.143924240159165
511,1,-2.5389821029683803
511,2,-0.5817792188447188
511,3,-1.6986601047440653
511,4,-0.1733614208839615
511,5,-1.592509643103193
511,6,-0.7806268595635393
511,7,-0.871579189831686
511,8,-3.5705999277093436
511,9,-0.8842898483069862
512,0,-0.940323382973783
512,1,-3.1889758628176166
512,2,-2.3141770069616676
512,3,-2.8971671017680665
512,4,-0.13013664860783908
512,5,-0.8066663453646167
512,6,-1.950307507873531
512,7,-1.017348770053318
512,8,-1.5627664603661813
512,9,-0.28821173507318504
513,0,-0.21492356684695976
513,1,-0.29733499945423797
513,2,-0.6224518044585798
513,3,-4.360155635531296
513,4,-0.135979859042222
513,5,-1.0111681577566867
513,6,-1.657656533422947
513,7,-0.5769264841636437
513,8,-0.48841904537062886
513,9,-0.34576825889663304
514,0,-1.5258658457520575
514,1,-0.2045162589277111
514,2,-2.2947958888257283
514,3,-0.268801727567714
514,4,-0.9129162003035893
514,5,-0.14452848329732434
514,6,-0.7563241090074915
514,7,-1.708668981596613
514,8,-1.288748852144837
514,9,-0.3886985439402868
515,0,-3.9261641565192553
515,1,-1.7144285056440987
515,2,-0.18375507348195558
515,3,-0.10067443142586978
515,4,-1.3666242128369632
515,5,-0.8440763424599352
515,6,-0.38547531788537165
515,7,-3.0966290225400446
515,8,-0.680010992191399
515,9,-1.6941194758485885
516,0,-3.2316031007983783
516,1,-2.3206851330145692
516,2,-3.584008342061145
516,3,-0.9110051228901033
516,4,-0.25144620345816976
516,5,-0.6250453609658478
516,6,-0.9038099791666651
516,7,-1.0401386754862758
516,8,-1.5758943701814028
516,9,-2.5898850237351727
517,0,-0.22242315383081407
517,1,-0.7992054054775997
517,2,-0.44597156709430136
517,3,-0.7091987929788799
517,4,-0.9347621368243026
517,5,-1.7378425004323421
517,6,-1.015477810852232
517,7,-1.1120293415989486
517,8,-0.12811072252097488
517,9,-0.3778538865663045
518,0,-2.9158749850387746
518,1,-3.1452133918739356
518,2,-0.5702869955995152
518,3,-0.7061282222986113
518,4,-0.47338210719439466
518,5,-0.20131315300316538
518,6,-5.161666357168007
518,7,-0.6165603281537764
518,8,-0.07743532211189041
518,9,-2.333203447942252
519,0,-5.254126313722813
519,1,-0.9495879260787824
519,2,-3.23089980618379
519,3,-4.126334892708096
519,4,-1.1062843334562866
519,5,-0.4581370479024878
519,6,-0.8282844223829587
519,7,-0.15358185275360597
519,8,-0.4180557995324974
519,9,-0.538222702665658
520,0,-0.03169045260332219
520,1,-0.9102928704317254
520,2,-0.4031921319575718
520,3,-1.775042870399198
520,4,-4.2960006253823675
520,5,-0.17742108723403807
520,6,-2.041597813245281
520,7,-1.1826996898685886
520,8,-4.613148973378657
520,9,-2.8112716439298344
521,0,-0.4775379604376003
521,1,-1.885083353416804
521,2,-0.17149121134365103
521,3,-4.669074225311226
521,4,-1.1723751318818592
521,5,-0.34793284798651564
521,6,-3.5368807933652118
521,7,-1.347250198104167
521,8,-0.25383754479123954
521,9,-3.4255303378464275
522,0,-3.5022977303030665
522,1,-2.4579440967082626
522,2,-0.38279332413563194
522,3,-4.352360268823593
522,4,-2.628478629917376
522,5,-3.7765277843519613
522,6,-0.8739138111514625
522,7,-1.6132510739361452
522,8,-4.257015898642542
522,9,-1.9887956207088948
523,0,-1.6313626450447218
523,1,-3.6354708038958092
523,2,-5.119577752688854
523,3,-0.962163745939934
523,4,-1.8086166624897175
523,5,-0.5630718530552808
523,6,-1.084067338267661
523,7,-2.288097771901388
523,8,-1.4853423461363957
523,9,-0.14517243226738985
524,0,-1.7910535325146262
524,1,-0.02425030569479012
524,2,-0.36571218728190585
524,3,-5.27126393595572
524,4,-1.0314095893526765
524,5,-0.07901806949620165
524,6,-0.26432651957165965
524,7,-1.66219775528112
524,8,-0.33388721784245134
524,9,-1.7018096792349693
525,0,-2.239887993394
525,1,-2.0960138055202364
525,2,-1.9475544005962526
525,3,-0.2123737620785238
525,4,-1.036065975960944
525,5,-0.15169879511363216
525,6,-3.306977491283186
525,7,-0.17761677119903518
525,8,-1.0395886119292443
525,9,-0.14308821448667194
526,0,-0.6035933432149441
526,1,-1.2015747242129988
526,2,-3.0458002731027767
526,3,-0.7582989238763181
526,4,-0.7809469204579768
526,5,-5.022404844380498
526,6,-0.12657502666368056
526,7,-2.768744512339201
526,8,-0.3316666453123486
526,9,-3.052916925144136
527,0,-0.13256365624077626
527,1,-2.704932203909849
527,2,-0.29859781101223765
527,3,-2.3261587219162436
527,4,-4.477596694521269
527,5,-3.1882237754575637
527,6,-1.8702059479779223
527,7,-0.36925851235866447
527,8,-0.557905331843705
527,9,-0.7656828216022009
528,0,-0.7183864016357988
528,1,-1.0324471814920988
528,2,-0.13883711709220578
528,3,-1.6977734822397506
528,4,-1.3174758825966117
528,5,-1.4616321339630793
528,6,-0.030991435615549224
528,7,-0.6032278449304023
528,8,-0.7676632985561196
528,9,-0.8745252204399193
529,0,-0.9864639676339888
529,1,-0.8064094341000339
529,2,-2.3797330730266197
529,3,-0.3717988640740763
529,4,-1.3494435674112282
529,5,-0.07216261747886032
529,6,-2.7884524557341064
529,7,-1.5983534113807973
529,8,-0.7567908268731994
529,9,-0.11219256990559204
530,0,-5.055437609767648
530,1,-0.3343770126903493
530,2,-2.9715385960004386
530,3,-4.051596708782507
530,4,-1.3611587374554994
530,5,-1.9090630655500078
530,6,-0.44149380430223056
530,7,-3.4529175366444407
530,8,-3.0643433657556916
530,9,-2.4561261094270805
531,0,-3.109952585149928
531,1,-1.2131056943057097
531,2,-0.4897911512637523
531,3,-1.11141764862302
531,4,-2.1257636676923473
531,5,-0.8089362256907262
531,6,-0.4347299482850715
531,7,-0.7208363844240676
531,8,-3.207973399608741
531,9,-1.6702168055969642
532,0,-1.2109679957273152
532,1,-0.8499270503767647
532,2,-1.9488296216008982
532,3,-1.5856299104371703
532,4,-0.3356750377025149
532,5,-0.6225104516984676
532,6,-0.2948525546262191
532,7,-3.2767533228422234
532,8,-0.05674046500776198
532,9,-1.4008641338595584
533,0,-0.2668107038482663
533,1,-0.7656656717699596
533,2,-3.136921646516095
533,3,-0.5876013081316257
533,4,-0.5730356389888532
533,5,-1.314583289061668
533,6,-0.4074750157485495
533,7,-0.06565867072805646
533,8,-1.0577093478613617
533,9,-0.8419582527942936
534,0,-0.37216614907658097
534,1,-2.460934745803078
534,2,-0.3372223511286822
534,3,-1.5267808238362082
534,4,-0.5519394760104553
534,5,-0.7607920357067337
534,6,-2.214143635466009
534,7,-0.7461686575732704
534,8,-1.40210331673555
534,9,-0.2668551221318765
535,0,-0.9687056907103363
535,1,-6.939272724277078
535,2,-1.2703428160289265
535,3,-0.09253689489467198
535,4,-0.02296315007724416
535,5,-0.3630812706850619
535,6,-0.6602003246591143
535,7,-3.5121339789530692
535,8,-0.021851813973680814
535,9,-0.837722814484937
536,0,-0.42337710594093475
536,1,-1.4136695548880376
536,2,-0.7832145628270619
536,3,-2.477646970698661
536,4,-0.4367769541494556
536,5,-0.8691556645040841
536,6,-2.7588955248581146
536,7,-0.09434144365778156
536,8,-3.3608249567383495
536,9,-1.1905337778592187
537,0,-0.9678794769204347
537,1,-0.9519568492426039
537,2,-3.1237825317380707
537,3,-0.2692165999046949
537,4,-0.9974134408961909
537,5,-1.1102156982166678
537,6,-1.3332554615793395
537,7,-0.6536706489941551
537,8,-3.103586149902023
537,9,-0.3104365650960748
538,0,-3.3449474562014405
538,1,-0.35441419622332526
538,2,-1.535456451816784
538,3,-2.339335230759511
538,4,-1.8218703633271593
538,5,-0.969695032968316
538,6,-0.5671975981073113
538,7,-2.7370994656391554
538,8,-1.1856032910681407
538,9,-0.2712412160821925
539,0,-0.9518690510229796
539,1,-0.35717603163946754
539,2,-1.9763580992214451
539,3,-2.407763170997474
539,4,-2.778431365164439
539,5,-0.45209377814637897
539,6,-2.602088763268035
539,7,-1.7440429024506217
539,8,-2.0463018692873822
539,9,-0.7892154798159154
540,0,-2.0218733325595695
540,1,-0.4896802689401906
540,2,-1.1137985470158294
540,3,-4.191450739869008
540,4,-0.08314914519476602
540,5,-0.16997458536986854
540,6,-1.22891622630623
540,7,-0.06290213868385507
540,8,-0.19176868264938232
540,9,-0.9983240292652059
541,0,-1.0688230926089186
541,1,-0.6667699069203331
541,2,-1.351415928579576
541,3,-2.2084405044101487
541,4,-5.768213027324996
541,5,-1.0150354665316843
541,6,-0.16328812032331386
541,7,-0.28919658134516424
541,8,-0.5060212134246393
541,9,-0.252953551758352
542,0,-0.36157435399686216
542,1,-2.4833663700345774
542,2,-0.12368176515403487
542,3,-0.35387014048750304
542,4,-1.8696952448792519
542,5,-0.6408263497703912
542,6,-2.969340922680516
542,7,-3.2762328999700845
542,8,-1.3728657522966705
542,9,-1.0287873027581695
543,0,-0.8909491653170134
543,1,-3.325867603207085
543,2,-0.748434593366494
543,3,-2.318740107002827
543,4,-2.3603365690519293
543,5,-0.26501229287922884
543,6,-1.3169569715836187
543,7,-1.285102863226826
543,8,-0.9006706735005937
543,9,-0.2516600126212763
544,0,-3.254434351772626
544,1,-4.190347475788436
544,2,-1.5236403538920218
544,3,-2.47347419512427
544,4,-1.190506753828017
544,5,-0.7668099112492739
544,6,-1.1765362107643003
544,7,-3.459936430986135
544,8,-3.061738316111513
544,9,-3.6089883832405314
545,0,-0.6274491299854474
545,1,-2.096413600075898
545,2,-1.5259174275055196
545,3,-0.2751448106825465
545,4,-2.3924966814498676
545,5,-2.5121972616716137
545,6,-0.2542343734795788
545,7,-1.9783995386121724
545,8,-1.605173058412726
545,9,-0.15078725946338623
546,0,-0.912262915336543
546,1,-2.2503520974281486
546,2,-1.4656283482074255
546,3,-0.02742548156077819
546,4,-1.729680590649417
546,5,-2.9552595725831696
546,6,-0.23287976701191115
546,7,-1.2256614599029638
546,8,-1.8293470464124046
546,9,-1.4597523187447685
547,0,-0.4313945831376335
547,1,-4.375059262792174
547,2,-0.6367336381884963
547,3,-0.2950535072389057
547,4,-0.42902782514450943
547,5,-2.4832344616071667
547,6,-1.28880721344385
547,7,-2.4891375529677076
547,8,-1.590809855038375
547,9,-2.8877454216605556
548,0,-1.741828745954248
548,1,-0.04247483940997066
548,2,-2.1784731208229258
548,3,-0.06126083085547368
548,4,-1.1600609691510881
548,5,-1.5704869615321413
548,6,-3.7823272981513503
548,7,-4.995755534098115
548,8,-0.5327956435510897
548,9,-2.120815162687761
549,0,-2.06626613896632
549,1,-3.2067152893257087
549,2,-1.490409584794719
549,3,-2.7452477883524318
549,4,-3.103129260921135
549,5,-0.32783513170319795
549,6,-2.4471424962159167
549,7,-1.328715480521966
549,8,-0.5442519554086084
549,9,-3.213393398236333
550,0,-0.5558032742831889
550,1,-1.6149945802844303
550,2,-0.8125838445671658
550,3,-2.832834543993274
550,4,-6.1007492756508475
550,5,-0.5067117413019637
550,6,-2.1455490084982842
550,7,-2.4658999093494094
550,8,-4.593185514276548
550,9,-2.28410237261099
551,0,-1.4143722277696553
551,1,-0.022218556289012713
551,2,-0.3282467487870406
551,3,-3.741880303881314
551,4,-3.7388962814687066
551,5,-3.2909385378743234
551,6,-0.122091144432012
551,7,-3.2770140045809852
551,8,-0.08976855363216833
551,9,-3.786366421161332
552,0,-0.4130940780262173
552,1,-1.7851550196889177
552,2,-0.22268905591284244
552,3,-0.0765801031747022
552,4,-0.7488055506358563
552,5,-1.058252423315902
552,6,-5.3256606625338385
552,7,-1.684750208519261
552,8,-3.369259043065246
552,9,-1.258333881583864
553,0,-0.167391606138775
553,1,-3.564158161292804
553,2,-1.270093047144581
553,3,-2.06215135838542
553,4,-0.24678856453935696
553,5,-0.21595767545991265
553,6,-1.6607822774939829
553,7,-2.36559268320693
553,8,-0.5015315445332557
553,9,-1.5965410214811584
554,0,-1.8182186724047913
554,1,-0.3949695690580941
554,2,-0.1475724608938448
554,3,-3.6170320547148105
554,4,-0.4979087192053951
554,5,-0.20087067656424692
554,6,-0.8177258739224108
554,7,-1.1047451351483057
554,8,-0.9349443100837049
554,9,-0.6550400610699526
555,0,-1.1387490748954985
555,1,-0.26296943860917543
555,2,-6.1907564422213
555,3,-0.07356602358463454
555,4,-0.2487270160950418
555,5,-2.70775616115959
555,6,-3.8862990787670917
555,7,-1.6355232566310618
555,8,-1.5318164937119945
555,9,-0.5300779187770113
556,0,-3.4281456026186556
556,1,-1.4809542148298271
556,2,-0.2203391086848879
556,3,-0.5014665832916871
556,4,-1.945350187428694
556,5,-0.30087696864706104
556,6,-0.33712980964916334
556,7,-0.7130833930823269
556,8,-0.4007827781436524
556,9,-4.638125632152524
557,0,-2.57659331165903
557,1,-0.10809945024988261
557,2,-4.273548596828424
557,3,-0.88206755568418
557,4,-0.4031692387408339
557,5,-2.0344713327388835
557,6,-1.188333364371111
557,7,-1.9900957080807813
557,8,-1.2670238919950991
557,9,-1.7528220176467142
558,0,-0.4320241681766532
558,1,-0.14221240710891025
558,2,-0.08089931214657103
558,3,-2.23748571933763
558,4,-0.4750341570884566
558,5,-1.255072239341352
558,6,-0.5065465925276227
558,7,-0.5346342899529587
558,8,-0.5158998527773416
558,9,-0.6511960056654807
559,0,-1.143586514566412
559,1,-1.3490922534880232
559,2,-2.9378823665723597
559,3,-0.7150821962268852
559,4,-1.2087264309642234
559,5,-0.1593594189903019
559,6,-0.9955111132357147
559,7,-3.3688211302768347
559,8,-4.723010010561264
559,9,-1.5608113281801204
560,0,-1.0639830869648774
560,1,-3.323219475974154
560,2,-0.5946304188378463
560,3,-1.6477008318401687
560,4,-2.1189195927830964
560,5,-0.42700134295060166
560,6,-1.0683953827137986
560,7,-3.546127574573569
560,8,-0.8046599329773869
560,9,-0.5386269328890066
561,0,-0.7621690667628352
561,1,-0.08749333869016278
561,2,-0.9439542640064311
561,3,-0.4300213251061001
561,4,-1.1220028013846859
561,5,-0.1464282906830253
561,6,-2.4586383158980056
561,7,-2.392969265119878
561,8,-0.5334999283318249
561,9,-2.38500190181398
562,0,-0.15731849364490827
562,1,-0.30584181189599924
562,2,-1.9545266984757552
562,3,-2.014400281468835
562,4,-2.038165806287712
562,5,-1.1348803684417346
562,6,-0.9497643962354292
562,7,-2.497699715983188
562,8,-3.8415252694407003
562,9,-1.0057068274690601
563,0,-1.0313976442957993
563,1,-1.859920587821311
563,2,-2.685569326483196
563,3,-2.70188561434003
563,4,-1.3939253282666904
563,5,-3.72681271186421
563,6,-0.22338703964018752
563,7,-1.2618954181009838
563,8,-2.294207002502254
563,9,-2.2678838265910106
564,0,-0.7678055030036498
564,1,-4.1680249667701705
564,2,-0.9341337353317557
564,3,-2.0572346452076675
564,4,-0.5659453404599181
564,5,-0.2080123316328422
564,6,-2.847325268706421
564,7,-2.559736533519956
564,8,-0.9772910055063632
564,9,-1.3669762889646508
565,0,-3.306879084303045
565,1,-1.5497077089152143
565,2,-1.4881694589429049
565,3,-1.8506352638391492
565,4,-2.98674381340436
565,5,-1.0484135361119185
565,6,-2.1903647530081027
565,7,-0.5378113134407815
565,8,-0.3999548507911297
565,9,-0.6753979188216057
566,0,-0.31550912860315244
566,1,-2.521005250650241
566,2,-1.208612754202533
566,3,-0.802586743115068
566,4,-1.0732733277630149
566,5,-4.172314891328605
566,6,-0.5722112003272605
566,7,-1.5120893218116944
566,8,-0.23591817617982186
566,9,-0.050920829681151455
567,0,-0.63478904438268
567,1,-0.1913343537156407
567,2,-2.8365597109567324
567,3,-1.1317601776948107
567,4,-0.6960335478521412
567,5,-0.05973074937143079
567,6,-1.1679908954207323
567,7,-3.5499868160841963
567,8,-4.926066546625857
567,9,-0.8552179271705467
568,0,-0.9078734228378703
568,1,-0.6720787840877693
568,2,-0.5497186323358619
568,3,-3.6619086827397984
568,4,-1.709749486190809
568,5,-0.3670931985991577
568,6,-2.6713199521489823
568,7,-1.089043537701588
568,8,-3.117307088535536
568,9,-0.5423761360544908
569,0,-1.073030417231131
569,1,-1.9292401474099847
569,2,-0.22444102983241063
569,3,-0.11993421264698528
569,4,-0.8315610106422799
569,5,-3.3042574966671925
569,6,-0.8967408917464711
569,7,-3.4878392804995855
569,8,-0.63189277609184
569,9,-0.1805242398690442
570,0,-4.2585276346485506
570,1,-0.6958530777510903
570,2,-0.6087581931763991
570,3,-1.009418846649182
570,4,-2.242550741341252
570,5,-0.044562513973254274
570,6,-0.4821194181082335
570,7,-1.1189426804175766
570,8,-0.7786529219045002
570,9,-0.43862291129349623
571,0,-1.5010017148534953
571,1,-0.22310575080780373
571,2,-1.2134902382869264
571,3,-1.2119837613425095
571,4,-0.649245868192307
571,5,-0.1513645468037914
571,6,-1.4640335735078227
571,7,-1.298158755076029
571,8,-1.0605491249474048
571,9,-0.38107900124304406
572,0,-0.6704993733591157
572,1,-0.3125290171237188
572,2,-1.1908742333663647
572,3,-1.370221982764443
572,4,-0.2316282023431153
572,5,-2.85845300581559
572,6,-2.12862750042017
572,7,-0.866783857303453
572,8,-0.8874405417027313
572,9,-0.941219516401936
573,0,-1.2297108675498167
573,1,-0.286329085747665
573,2,-0.44732835668730553
573,3,-0.46595867481689013
573,4,-0.029879991234057046
573,5,-0.8743599971530287
573,6,-3.6607192861809086
573,7,-1.1952463061847833
573,8,-2.049503113200316
573,9,-1.0320856058676489
574,0,-1.460849998670209
574,1,-0.5959381735846752
574,2,-0.16534843129594934
574,3,-0.6905181642713168
574,4,-3.1300901154890863
574,5,-2.1106976902641517
574,6,-4.761579599978471
574,7,-3.7647338977732687
574,8,-1.5042553124034743
574,9,-2.2146458622552476
575,0,-0.3953608133296521
575,1,-0.15873469160075454
575,2,-1.9377072461663405
575,3,-0.15491115628890162
575,4,-0.8129685977083854
575,5,-0.5356826534186693
575,6,-1.7961305633891909
575,7,-0.5212086651806921
575,8,-0.22122694674421592
575,9,-0.7454834448913917
576,0,-1.2393060386103807
576,1,-0.16834217899102025
576,2,-0.012024862719730418
576,3,-3.0618438475884875
576,4,-0.5705203046017481
576,5,-0.7397795238148867
576,6,-0.3303873997104356
576,7,-1.148014820648641
576,8,-0.8895499978283126
576,9,-2.087679867486321
577,0,-2.6932330969039215
577,1,-1.503200577429307
577,2,-1.2163055499684097
577,3,-0.4222640973867534
577,4,-0.9182785338894576
577,5,-0.5362284966565408
577,6,-0.8662696082666514
577,7,-0.4913699508303134
577,8,-3.26751228029765
577,9,-3.9346590301033495
578,0,-0.7462626172650261
578,1,-1.288672756091751
578,2,-0.5453459060870732
578,3,-1.7309039287371468
578,4,-0.5750680329188195
578,5,-1.5307225757579515
578,6,-1.1816317771487304
578,7,-0.32343467562431094
578,8,-1.1608879643827972
578,9,-0.10937858355251316
579,0,-0.13882862892420061
579,1,-1.1387111326198325
579,2,-0.3909047856153787
579,3,-0.1280024944285862
579,4,-0.531391710905366
579,5,-0.956848187604883
579,6,-0.35981678033386616
579,7,-0.527441624835054
579,8,-0.6394422136096195
579,9,-0.7632123512334215
580,0,-0.5828874896639394
580,1,-3.56385228649167
580,2,-0.9542233757072583
580,3,-4.078585576270794
580,4,-3.6230634519491383
580,5,-0.059001449896443375
580,6,-0.6938822595650883
580,7,-2.1640894224542713
580,8,-3.267463319537262
580,9,-2.5515633988706234
581,0,-2.043774581712296
581,1,-0.3967125019712072
581,2,-2.6996859093556136
581,3,-0.22566174046713777
581,4,-2.760752681131527
581,5,-3.3254957783160064
581,6,-2.436306267554901
581,7,-0.5427933233500147
581,8,-3.501180649818865
581,9,-0.7000291404047932
582,0,-0.9235554545580904
582,1,-1.2546129940108077
582,2,-0.9453328020208525
582,3,-2.0575508789054084
582,4,-2.96875148401117
582,5,-1.0837751337807535
582,6,-1.6639625310324297
582,7,-0.22734721535787414
582,8,-4.10036548631628
582,9,-1.8198896341319852
583,0,-1.4925481759788994
583,1,-1.7502482962627643
583,2,-0.2734861868735708
583,3,-1.5623761815117985
583,4,-0.7483910924755902
583,5,-0.4852921385769529
583,6,-0.8202493956473722
583,7,-2.3609297502109436
583,8,-2.1685991258705863
583,9,-0.8886117854564628
584,0,-0.06732594322106536
584,1,-2.0713060416392812
584,2,-1.3230708723774944
584,3,-4.530056237119133
584,4,-4.545925413411172
584,5,-0.2699844505090915
584,6,-1.1963479072362548
584,7,-0.21611980848174914
584,8,-2.2136144034738345
584,9,-2.5016637666116903
585,0,-0.26957443540566556
585,1,-0.2848570807262719
585,2,-0.4733517274957584
585,3,-0.7473985341519761
585,4,-0.8939870086704721
585,5,-0.5232715270786622
585,6,-1.4036809181304324
585,7,-2.431061672291791
585,8,-0.10232783771196946
585,9,-0.3639731977701537
586,0,-3.35022364561502
586,1,-3.794257134723689
586,2,-0.696907639563224
586,3,-0.7185672725811392
586,4,-1.223666576868539
586,5,-1.3813030655401897
586,6,-2.249335009923698
586,7,-0.07648211627925194
586,8,-1.6705409827104218
586,9,-2.602360699021329
587,0,-0.8623581710148183
587,1,-0.6795574043133606
587,2,-4.152545784828611
587,3,-2.991622581056806
587,4,-2.8714917252529157
587,5,-0.900829264461725
587,6,-5.01750159648044
587,7,-2.2395998430685253
587,8,-3.247644367698101
587,9,-3.4574019860892986
588,0,-1.2417232958109217
588,1,-0.8850773187446782
588,2,-1.8530031595499505
588,3,-2.498804125930614
588,4,-1.603697800082139
588,5,-5.661942789645019
588,6,-0.5269848146977231
588,7,-0.06023114688518869
588,8,-0.10464256092575709
588,9,-0.5472854123255082
589,0,-2.2185901898902016
589,1,-1.5727476719767532
589,2,-0.8430617430248512
589,3,-2.9178206253077144
589,4,-1.4308452759492953
589,5,-0.11142890120279841
589,6,-1.957187591575992
589,7,-0.5585326985537646
589,8,-0.7341335264910837
589,9,-0.5450549260104802
590,0,-2.1621168911670354
590,1,-0.3044804642135384
590,2,-0.1687346382290061
590,3,-1.7504302475805655
590,4,-0.5898343959201945
590,5,-5.2366913785763805
590,6,-1.0311537874522672
590,7,-0.10514526574394271
590,8,-3.1742221955203824
590,9,-1.7720035182005538
591,0,-1.4674372066628751
591,1,-0.3759993097375501
591,2,-0.4025602889882021
591,3,-1.6470029151248469
591,4,-0.8131388852450568
591,5,-0.2813916754596958
591,6,-4.471979593460733
591,7,-2.040502840654541
591,8,-0.09777736210784385
591,9,-1.3433192054565493
592,0,-1.5745802711591197
592,1,-0.3803263884616945
592,2,-1.1900756852522931
592,3,-0.8516860054162702
592,4,-0.6319903060004612
592,5,-1.864280145841956
592,6,-3.346267170478697
592,7,-0.5359587005588307
592,8,-2.227289135307999
592,9,-3.2153393129958743
593,0,-1.4097023895987268
593,1,-2.2701044035469695
593,2,-0.41977220453327435
593,3,-0.3955079617345739
593,4,-0.5358832690126024
593,5,-0.8280625459960949
593,6,-1.0003352733408177
593,7,-0.30085529820018303
593,8,-1.4585625319405537
593,9,-0.7517894976738968
594,0,-0.6503310981903945
594,1,-2.4144189960406903
594,2,-1.7534560931750807
594,3,-1.9320564348154534
594,4,-0.8196869288634475
594,5,-1.544467994984859
594,6,-0.42683464903036206
594,7,-1.2057258464061806
594,8,-3.966035098333287
594,9,-1.6820464300321725
595,0,-2.9129653755128526
595,1,-0.10492850443996271
595,2,-1.5595681613853034
595,3,-4.815155612744897
595,4,-0.9143713698396414
595,5,-2.1598546174921687
595,6,-1.7253804688966465
595,7,-0.9402010458033261
595,8,-1.9808885940559597
595,9,-0.7726975994719248
596,0,-1.638576193050241
596,1,-1.7224785587030198
596,2,-2.6864229627239897
596,3,-0.9995701424591346
596,4,-0.9831047414702343
596,5,-1.0077712596294892
596,6,-0.059724469561813
596,7,-1.4794938669871902
596,8,-1.9612978761740627
596,9,-1.2724249057476258
597,0,-3.193695748104322
597,1,-1.2831896639633162
597,2,-0.5045161763105349
597,3,-0.08074708573421
597,4,-3.2566177302316506
597,5,-1.2957473433254043
597,6,-0.12756100040252216
597,7,-0.7986905041713146
597,8,-2.3625439981639573
597,9,-1.1596969424320454
598,0,-1.6979600611438599
598,1,-2.6516494644193886
598,2,-0.908531575541619
598,3,-0.6456040782252511
598,4,-1.2661836909610726
598,5,-1.7839548448790143
598,6,-0.16549767886610794
598,7,-0.13717749696117884
598,8,-2.945059393443421
598,9,-0.27334162817246577
599,0,-1.5196803815958042
599,1,-1.3937534293725522
599,2,-2.4166376108524674
599,3,-1.2613402110141552
599,4,-0.7233612348412416
599,5,-1.9623774474393139
599,6,-1.0520123619464676
599,7,-0.8596789024863015
599,8,-0.4320146529943362
599,9,-1.9534321596516977
600,0,-1.8962798059356216
600,1,-1.4445156951214408
600,2,-1.3366151511285649
600,3,-1.1737753049181716
600,4,-1.7060821202190584
600,5,-9.053301668322154
600,6,-2.256556084114757
600,7,-1.6242415406521562
600,8,-1.868662973804137
600,9,-2.5675381781735287
601,0,-1.513413108102458
601,1,-2.522303262747717
601,2,-3.0673325990800144
601,3,-1.1637671173817985
601,4,-0.215733354791086
601,5,-1.897394676679389
601,6,-0.9141892037264324
601,7,-0.9430006644408521
601,8,-2.572237547133111
601,9,-1.9328104057988427
602,0,-0.13981144426889036
602,1,-0.5471156602866472
602,2,-1.6789338639451408
602,3,-1.4968194285741439
602,4,-3.5545960489889934
602,5,-4.413175627012716
602,6,-0.8054535454776862
602,7,-2.2671498392263825
602,8,-0.481790846619911
602,9,-3.646928045589275
603,0,-0.901859393721972
603,1,-0.8165598034141904
603,2,-1.2484772602491458
603,3,-0.06295755049585958
603,4,-3.3948827134395083
603,5,-1.7560551196456935
603,6,-1.330942366156839
603,7,-0.5463266034739032
603,8,-1.7585249874359368
603,9,-3.6141388018374307
604,0,-1.1460765482009112
604,1,-3.090387702904219
604,2,-2.209915044799688
604,3,-0.5344198693544324
604,4,-0.16877797238679113
604,5,-0.09781656986617791
604,6,-1.068151166795156
604,7,-1.0254533618573878
604,8,-0.3680126401332828
604,9,-1.5525341272020554
605,0,-2.464870036959526
605,1,-0.10873329483540906
605,2,-0.35285799046690386
605,3,-2.2810410232887963
605,4,-3.1848888662880217
605,5,-0.2570707220023193
605,6,-2.0604874325051195
605,7,-0.6150414389379484
605,8,-1.2595992756509262
605,9,-0.28096861839506543
606,0,-0.5123147065847672
606,1,-0.8409257057179795
606,2,-0.288637948002425
606,3,-1.9052717888229285
606,4,-0.9166203980050891
606,5,-0.6639026480615668
606,6,-0.3603892627652197
606,7,-0.36178357526146276
606,8,-1.0048857578634096
606,9,-0.5516620310043623
607,0,-0.7053750019805253
607,1,-0.41898341711941717
607,2,-3.640465461628643
607,3,-3.0071255248406557
607,4,-0.39596150651256773
607,5,-2.0108798199612656
607,6,-1.2571848305426412
607,7,-1.3845425640528872
607,8,-1.901157011128851
607,9,-0.48189809826299035
608,0,-0.677871692611377
608,1,-4.412381775076076
608,2,-1.7932527490253738
608,3,-0.049121443421704575
608,4,-1.4998008247979246
608,5,-6.405508565782523
608,6,-2.2774327682075786
608,7,-3.006117139421191
608,8,-4.669107700333015
608,9,-2.9967917861952356
609,0,-0.5826238922465266
609,1,-0.48208538222305064
609,2,-0.46916069455890536
609,3,-0.8413301594273989
609,4,-2.3396586413135667
609,5,-1.282070536877947
609,6,-0.17642172302150957
609,7,-3.6882258938181876
609,8,-0.284186453649214
609,9,-1.0431803865843978
610,0,-0.9788502286644547
610,1,-0.8774215319831736
610,2,-0.44020744844928394
610,3,-1.6905943328506299
610,4,-1.8174342068162148
610,5,-0.3502457961210129
610,6,-2.069186694427636
610,7,-0.32971260311300277
610,8,-1.0808567603681163
610,9,-4.129647776906328
611,0,-0.2989755813332302
611,1,-3.505641178767108
611,2,-0.35174163724566126
611,3,-3.680960800448828
